stream,date,priordate,reach,year,growthwtmean,growthwtsd,growthwtq5,growthwtq25,growthwtq50,growthwtq75,growthwtq95,growthlenmean,growthlensd,growthlenq5,growthlenq25,growthlenq50,growthlenq75,growthlenq95
Blacktail,2021-08-20,2021-08-05,3,2021,0.8338470215535634,3.6739568008824905,-3.7307719195694857,-1.917880483011875,0,3.013234158287048,8.026485362172906,0.40563976974067756,1.0315863795850237,-0.8173488139488831,-0.28373076279197385,0,1.027671198848387,2.322044628454772
Blacktail,2021-08-20,2021-08-05,4,2021,3.2076182478578437,2.1392653034313636,0,1.6754295218727047,3.013234158287048,4.190724396149162,7.642528344802427,1.013781798960187,0.7437196149627014,0,0.5336180511569092,0.8173488139488831,1.423827335320394,2.3778329595915495
Blacktail,2021-09-09,2021-08-20,1,2021,5.262417908559618,5.040068608553046,-3.1463546037993764,1.7833747196936625,5.362390371976156,9.35901088450796,12.599989847996351,1.461941293447583,1.3985069341704328,-0.8017132503758971,0.54599645982496,1.481789340904418,2.3771184835753734,3.568832338813403
Blacktail,2021-09-09,2021-08-20,2,2021,4.230581417894873,3.999245510244357,-2.027325540540821,1.5448080430783748,4.079776920715398,6.931471805599454,11.036374565948604,1.2426181186422938,1.226978300488,-0.6860056075674237,0.37053986076860834,1.2119603486865949,2.1362951275314424,3.2434770899455567
Blacktail,2021-09-09,2021-08-20,3,2021,3.9946011509366763,3.668500631134304,-2.393095748370466,1.6823611831060643,4.23648930193602,5.893274981708232,11.04747334964017,1.1306493717154809,1.0443840084455216,-0.6258157147700305,0.4169080446952545,1.1590080702866223,1.741533471341079,3.1285294988220635
Blacktail,2021-09-09,2021-08-20,4,2021,6.078891893060151,2.6030689172067296,1.3572762146641717,4.377343686769499,6.432631331387899,8.118112737130282,9.600946346406015,1.9391170286952786,0.7864705015822001,0.5259081229521607,1.438410362258904,2.027325540540823,2.473481209180537,3.065522364432045
Blacktail,2021-10-09,2021-09-09,1,2021,4.029978774430146,3.474508653350628,-1.8690092908908096,1.7966550024422903,3.900542368294821,6.472040476745249,9.713007517687862,1.1187347567306372,1.0025615028228583,-0.5375604919870739,0.4537739144152667,1.135420654846327,1.824731213352902,2.9061298976777383
Blacktail,2021-10-09,2021-09-09,2,2021,5.697241598322935,2.7417641613478803,1.1336211151811542,3.835240091996069,5.857422457204603,7.462142994454913,10.084303585985117,1.7681593355700418,0.8860062099379079,0.32387916151216023,1.134037702861634,1.7876823635565857,2.3764993595204174,3.204703890515416
Blacktail,2021-10-09,2021-09-09,3,2021,4.357111525444189,2.091697249857978,0,3.1984815647788607,4.405852799941065,5.6959322720981485,7.480406510842937,1.2708959814478558,0.6219966199934929,0.0783448281697307,0.8823085140902739,1.2489781648047031,1.6796839364047234,2.255416749945563
Blacktail,2021-10-09,2021-09-09,4,2021,4.592421568598936,1.6664319493288233,2.247025108892445,3.4077632797282633,4.310679793512929,5.604341578879148,7.763750396096293,1.159127038772494,0.4905137630553246,0.4261112383662832,0.8282045309949989,1.084741334782094,1.4843700555178785,2.030521047660274
Blacktail,2021-11-04,2021-10-09,1,2021,1.9193611746019579,3.1997908940083764,-3.146438360497811,-0.19181473092374246,1.6779459186165193,4.137507446294503,7.410303027413176,0.6725934839502712,0.9925805321880664,-0.8444302485242252,0,0.5427547455465698,1.309102088534549,2.349650316626822
Blacktail,2021-11-04,2021-10-09,2,2021,0.25988269950494247,2.6331633773430148,-3.9488974721030194,-1.5112403545414121,0.31559714201545336,1.85782653947656,4.983648611703261,0.25838304229977255,0.9088909692968734,-1.1233032689024856,-0.38304694692698227,0.28932085091380066,0.8296483570257354,1.7481504812793782
Blacktail,2021-11-04,2021-10-09,3,2021,1.0932365999704663,2.1845148445186937,-2.4741118268482194,-0.34319666818439465,1.1929035703993829,2.6659506944613285,4.569277731019984,0.4272744672187152,0.6608135296866223,-0.6887012049534629,0,0.46077384543315575,0.8821137030881673,1.5007601383745222
Blacktail,2021-11-04,2021-10-09,4,2021,0.6665550982223396,1.523394040165375,-2.013167534108576,-0.3131518447675028,0.7012367568998257,1.7187486421717608,3.020020480684203,0.2721908153158195,0.47510585618714185,-0.6045599366246643,0,0.2748421691620945,0.5828842235661551,1.0271645586501732
Lower Bar BC,2021-08-06,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower Bar BC,2021-08-06,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower Bar BC,2021-08-06,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower Bar BC,2021-08-06,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower Bar BC,2021-08-21,2021-08-06,1,2021,0.5808944094287211,5.570684366532006,-7.718251264978498,-3.177412956751829,0,3.682924664488732,11.56400703592071,0.3667488798861691,1.6384278021211076,-2.201611245803846,-0.6354011986954985,0.28373076279197385,1.2616133309235227,3.7687587270004026
Lower Bar BC,2021-08-21,2021-08-06,2,2021,-0.4173981671548599,3.5891270095807344,-5.406201441442193,-2.9455516818602634,-0.7024034377188452,1.3378046364143437,6.296410725605675,0.31399106367540436,0.7875061752135802,-0.5558773929270059,-0.26147142102187715,0.26147142102187715,0.5558773929270059,1.7748711751850865
Lower Bar BC,2021-08-21,2021-08-06,3,2021,2.073661991463267,2.841031442377749,-2.7031007207210975,0,2.123024874123566,3.7307719195694857,6.998814163324517,0.27689877805480095,0.619865147739068,-0.8173488139488831,0,0.28373076279197385,0.7279952797666134,1.3114019616403607
Lower Bar BC,2021-08-21,2021-08-06,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower Bar BC,2021-09-13,2021-08-21,1,2021,5.277971265684276,3.914406355208236,-2.2965020488851318,2.733081127923367,6.027366787477784,8.029412077838995,10.8039419556,1.4243354102902366,1.0852610011719377,-0.5244695121244118,0.7471750301159091,1.6581198109961048,2.15085322537438,2.9221468320091857
Lower Bar BC,2021-09-13,2021-08-21,2,2021,5.029187385156606,3.016330622866229,-0.5056693931056776,3.373212593065473,5.234664366634504,6.997556141017829,9.419898948821336,1.2907438573745924,0.8128431330081142,-0.16408838253411734,0.8176183978388669,1.3368899989041783,1.820479716774718,2.6511546592212802
Lower Bar BC,2021-09-13,2021-08-21,3,2021,4.866699169414035,3.3084981855260076,-0.670220347075036,2.410699852759734,5.2346643666345045,7.532920982932524,9.672276310975365,1.5860334006181234,0.9157716182625053,0.1581201920472812,0.8524857578033914,1.6404097006150773,2.385069355429728,2.9221468320091857
Lower Bar BC,2021-09-13,2021-08-21,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lower Bar BC,2021-10-06,2021-09-13,1,2021,4.650462365782219,3.29224527515348,-0.4390290664823345,2.4745475123741794,4.384810713689723,6.6598694370798865,10.717843576051393,1.4638286137530765,0.9905080283525408,-0.18949554368082488,0.8112432851322268,1.4087537940858157,2.1109035468769592,3.259855402623348
Lower Bar BC,2021-10-06,2021-09-13,2,2021,4.536490182096353,3.336384900061328,-1.2738570638324964,2.3207086829081955,4.8032492824522475,6.795295203474814,9.384430178133936,1.3022468526808246,0.9688636990924197,-0.5121001550277537,0.691585628824728,1.3484996882775626,2.026477086628692,2.7241889075188164
Lower Bar BC,2021-10-06,2021-09-13,3,2021,4.495973819177787,3.5295478316637796,-1.1102030078645408,1.7882345372284894,4.31228364573513,7.484991634547184,10.181764374553595,1.1872455353090139,1.0101266557868667,-0.44632240895688524,0.42451508506050467,1.1161732471644088,1.9232930932316066,2.8560993087557836
Lower Bar BC,2021-10-06,2021-09-13,4,2021,4.7181654024188635,2.7539582129725395,0.4580891985122887,2.7988314514607984,4.505604558162725,6.204853720174547,10.011239534756719,1.4383380211323906,0.7868140061250185,0.21717133806260946,0.8724812846180483,1.395250956870006,1.9519574784691436,2.765168550956507
Lower Bar BC,2021-11-02,2021-10-06,1,2021,0.7405048599770157,2.3291395821097907,-3.188966194261334,-0.6265995330044245,0.8522674838159376,2.410025864397296,4.185386543169607,0.2476337905836421,0.6806691588151331,-0.853791328191972,-0.21799198721144683,0.2555291536553732,0.6964897463071862,1.3786646684438684
Lower Bar BC,2021-11-02,2021-10-06,2,2021,1.503976782770276,2.2778663306073534,-1.6691651985641294,-0.11830489504564877,1.0608537308989696,2.943932775100018,5.868401992280055,0.5363435685191361,0.7022198047426119,-0.4197358715074211,0,0.4119467967045353,1.0164327618583715,1.8063081716486544
Lower Bar BC,2021-11-02,2021-10-06,3,2021,1.181391900122753,1.9869415430816917,-1.9098610469904906,-0.20773876537423488,1.0987083217818028,2.4374604758506058,4.642252365693196,0.4339554723417665,0.630862625016486,-0.5502242716613173,0,0.39022413206602347,0.868150762366088,1.5305536496167294
Lower Bar BC,2021-11-02,2021-10-06,4,2021,1.6861341163680383,1.68017274014451,-1.019536496831976,0.5818638338714347,1.6612994284453446,2.7655109166221297,4.649133698938839,0.5211778217203845,0.5642603851190312,-0.47566592612277264,0.17229635420330597,0.5174414731026027,0.899800661519961,1.4361686333657926
3 Channel,2021-08-06,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 Channel,2021-08-06,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 Channel,2021-08-06,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 Channel,2021-08-06,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 Channel,2021-08-22,2021-08-06,1,2021,3.762672225960795,4.941264198736746,-4.927858502276688,0,4.332169878499657,7.36659372713529,11.047886985306214,1.2016880073907197,1.3328144236546806,-0.8007392035351025,0,1.2541918466384443,2.1359330857628533,3.3469889772272636
3 Channel,2021-08-22,2021-08-06,2,2021,3.3330789407666277,4.184427877685872,-3.630414146948384,0.5438211061851855,3.1926601485374433,6.385320297074886,10.196355119705474,1.060645778993325,1.160205900716147,-0.9276250319892099,0.2551374657515926,1.052978504558011,1.79801295282363,3.0344238486356283
3 Channel,2021-08-22,2021-08-06,3,2021,3.331616987850095,5.45573566501283,-5.7268170742134705,-0.5956886237770298,4.273756962836681,7.204246937114908,11.11108267033322,0.9911626406718695,1.5506944313244277,-1.5072628551055485,0,1.2541918466384443,2.1029514788825807,3.1926601485374406
3 Channel,2021-08-22,2021-08-06,4,2021,1.2272927335906882,4.544266437545251,-4.332169878499659,-1.4228011105617475,0.6585032228614174,4.011586788577466,9.004309077609214,0.5372237709904186,1.2891498619064174,-0.9313508585382427,0,0.2551374657515926,1.3444461226059108,2.6169395928636567
3 Channel,2021-09-14,2021-08-22,1,2021,5.568017480182843,4.089583774036687,-0.8914813850557219,2.8408058332794384,5.239960137934246,8.418872600170273,12.629393458035931,1.775365085276135,1.2322479147190393,-0.2718276390492781,0.9648741521333117,1.7628917743833243,2.5932470620375128,3.7740391968355835
3 Channel,2021-09-14,2021-08-22,2,2021,3.2125875218976963,4.199676876055655,-3.781327885575447,0.06331984518620118,3.373212593065473,6.415010233380025,9.744516498880367,0.9438713360990886,1.2116681069001713,-1.0592264463380443,0.11448103177258032,0.9924289216564355,1.820479716774718,2.9258455358366344
3 Channel,2021-09-14,2021-08-22,3,2021,7.421537472860184,3.795750524663118,0.874463223784959,5.165466734869724,7.217248733876934,10.011239534756722,13.702900326846743,2.169332845218811,1.1953547377716305,0.11015145533936227,1.4796774171182747,2.120448723239725,2.8711189466824094,4.168914549099786
3 Channel,2021-09-14,2021-08-22,4,2021,7.245365703548777,3.9074466462155373,0.3889322625489659,4.642785347831984,7.557363086275258,10.011239534756719,13.056680628855814,2.202063647877158,1.1570631240557159,0.24723981681447166,1.404640164523687,2.2556251887615995,3.013683393738893,3.948950261638657
3 Channel,2021-10-06,2021-09-14,1,2021,4.673725023780432,3.91122537174616,-1.3394793548705528,2.1507141032148156,4.48981748304975,7.172807624916188,11.185994245538593,1.1847493577158885,1.151632742467242,-0.4807223824558417,0.44611691788297464,1.1115437457938597,1.93799147498665,3.0086845768183883
3 Channel,2021-10-06,2021-09-14,2,2021,6.792338189241621,4.5966325989314445,-0.7267563634822382,3.492587271468235,6.699370578108251,10.044809736924133,14.403415625843783,1.9656597686002313,1.4227779242213543,-0.3291364868560496,0.9423346901506369,1.9581041640566097,3.0268315306064024,4.215896854550038
3 Channel,2021-10-06,2021-09-14,3,2021,3.547950101930236,2.9863859994332973,-0.10711220657142774,1.3919347734724994,2.800389678828669,5.205322821170772,9.274268679839823,1.0837821974305462,0.9857686519536041,-0.1515291830345075,0.3031426113576026,0.8560077302511131,1.7625705954943778,2.945576114906706
3 Channel,2021-10-06,2021-09-14,4,2021,4.510983816406243,4.44002022029718,-3.2125171433792907,1.618735665309078,4.752482179317752,7.643179988919649,11.89087312604322,1.326553917903964,1.387844031779047,-1.2805724549493884,0.48716898933291053,1.401369816611439,2.301226396500591,3.4731768933283154
3 Channel,2021-11-02,2021-10-06,1,2021,0.6124073675888363,2.575605393949484,-3.835612247235464,-0.8803980735974477,0.7636222857626407,2.1581948115925784,4.491225433589077,0.24045899193602832,0.8202911649957949,-1.2461934689674554,-0.19413618965338714,0.2964544728649496,0.6984858141020353,1.4295609672599487
3 Channel,2021-11-02,2021-10-06,2,2021,0.05921327344697502,3.132352516552203,-5.108201391397705,-2.0076969158151674,0.3069346050337503,2.0417507615708406,5.221573550111425,0.14789435278862456,0.9853952622206537,-1.562942259479167,-0.482561654689389,0.18997516439833387,0.8264575974600343,1.7197583487166357
3 Channel,2021-11-02,2021-10-06,3,2021,0.13828529181551028,2.177226002845117,-3.6000415656080142,-1.3026083405174804,0.3078329878166902,1.7712355035632479,3.431270753104345,-0.005662217707441947,0.7245751423128972,-1.2721238225192444,-0.4864296372632835,0,0.48731984366192393,1.1277377435857834
3 Channel,2021-11-02,2021-10-06,4,2021,0.3818655212194078,3.031825456665129,-3.7650892875160853,-1.8613795629972976,-0.14526190056770866,2.287880888208771,6.0767499721859,0.09139837787990183,0.9790455425239686,-1.246701521920372,-0.6187188320857986,-0.06443335270129857,0.6921384197400589,1.8328105976497335
Flat,2021-08-07,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flat,2021-08-07,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flat,2021-08-07,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flat,2021-08-07,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flat,2021-08-23,2021-08-07,1,2021,3.131555628266401,3.374878647442279,-2.3718101356556476,1.0440880291447894,3.0344238486356314,5.416923877754899,8.664339756999317,1.1577048788466986,1.090078222684129,-0.7410653344049394,0.46317482596076043,1.1395097299622154,1.9384683018989963,2.8001545157935013
Flat,2021-08-23,2021-08-07,2,2021,4.488050814323087,2.1050049490262337,0.9392637690583621,3.192660148537443,4.466583661130681,5.6606788908976124,8.532755949512863,1.4467430473593148,0.79204926503861,0,1.0740641057916194,1.5930765601799375,2.0098976507966384,2.534156925676026
Flat,2021-08-23,2021-08-07,3,2021,3.962798205659743,2.8346643109029914,-2.2982798757832352,3.831902955540055,5.131128450436438,5.726817074213468,6.866326804175683,0.9521225088156422,0.6506389966463766,-0.4810065071008035,0.8634396155051072,1.0993166653979007,1.3444461226059108,1.735198353739248
Flat,2021-08-23,2021-08-07,4,2021,0.8251850009511339,2.097755430588176,-2.534156925676026,-0.5956886237770298,0.5956886237770298,2.1029514788825794,4.332169878499659,0.37088161478953363,0.5259461941661948,-0.24512945720800983,0,0.24512945720800983,0.4810065071008035,1.8578220216745711
Flat,2021-09-15,2021-08-23,1,2021,4.953561428016563,2.0893626823436837,1.6624756231022397,3.3556100342567756,4.963205797326711,6.453368562956932,8.460478908936144,1.289374782158472,0.6925935731176841,0.10230651047910422,0.7725268575541412,1.2846270125818948,1.7533261571098933,2.4375040143534683
Flat,2021-09-15,2021-08-23,2,2021,3.338929428715908,1.7457946412655592,0.43954833422334294,2.0561147343639,3.3407417469457945,4.651449235295941,6.32280444794956,1.1474647667675761,0.7049596798493051,0,0.6374064095298929,1.1932036769641752,1.5226192584048468,2.492808611944891
Flat,2021-09-15,2021-08-23,3,2021,4.033206565390192,2.8412203974531445,0,1.5340059766206189,4.350573392643069,5.394725119341967,9.553150336244434,1.1584461966756054,0.7960446677485289,-0.13378982029023342,0.4016231310044143,1.3368899989041783,1.6203273273268406,2.555594195226605
Flat,2021-09-15,2021-08-23,4,2021,4.932792131553808,1.847241015376674,2.085100348964723,3.7350759844859294,4.886652594140868,6.027366787477784,8.287694871329562,1.4056889808046529,0.5645050273479938,0.37831033473752035,1.0733046866588085,1.4148800018896859,1.6499548769778414,2.555594195226605
Flat,2021-10-10,2021-09-15,1,2021,0.7717259433328445,1.8688787448707074,-2.0256813211922973,-1.073055946378717,0.6997657979853282,2.2199873683165126,4.0197072183631475,0.2147504364896323,0.5815022534863369,-0.7147671549735044,-0.25271560648612557,0.0879156268751018,0.6273698859718788,1.2818875810990882
Flat,2021-10-10,2021-09-15,2,2021,-2.2178234525156624,1.5345500163495118,-4.010593201625464,-3.9526211724151965,-2.3598517772988585,-0.4449025404408973,-0.07767234342840679,-4.359015479815299,3.5964375087685387,-11.982929094215963,-5.966619507110867,-3.2225006559465417,-1.6668418090202728,-0.534125570498091
Flat,2021-10-10,2021-09-15,3,2021,2.5675269040723117,1.961177602471002,-0.7292862271758184,0.8428841252626101,1.9771852872591205,4.4346504980864445,5.545177444479562,-2.4899554498715832,3.318312141887601,-9.289550881160903,-3.9328864630630553,-1.6218604324326584,-0.0941219896407759,1.209123487491734
Flat,2021-10-10,2021-09-15,4,2021,2.955644600879652,1.515839783047669,0.210574933941688,2.2900767710853227,2.9731322871891344,3.9576519868124707,5.5763060062477825,0.7559854416445255,0.5453402218949109,-0.27597148594780485,0.5006525718160244,0.782978308504381,1.150728289807125,1.4987737977656437
Flat,2021-11-01,2021-10-10,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flat,2021-11-01,2021-10-10,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flat,2021-11-01,2021-10-10,3,2021,3.6085110291252978,2.4021635032106192,0,0,4.993692221218681,6.301338005090412,6.301338005090412,1.3430103715446096,5.85878589319026,-8.740988522978208,-1.6667648963412374,1.479192729248308,4.669927027625247,11.29503022630909
Flat,2021-11-01,2021-10-10,4,2021,1.6589345400530786,1.5340127525328322,-0.7246715314913726,0.5379427782273271,1.6871637937706012,2.286834443964002,4.436408938980806,0.6572754914356949,0.5285758043609674,-0.09569731453560326,0.1976595997260855,0.6438659866501223,1.0573740694034253,1.6212497451760546
Fish,2021-08-08,NA,1,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fish,2021-08-08,NA,2,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fish,2021-08-08,NA,3,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fish,2021-08-08,NA,4,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fish,2021-08-22,2021-08-08,1,2021,6.021118758741699,7.7851101836073715,-6.257574715973213,0.621509835640212,5.939023562089593,11.624688699548418,19.343215722158643,1.5464974600178478,2.3108056622067976,-1.8978797552357558,0,1.4980037927290635,3.357168780326684,5.231199240808764
Fish,2021-08-22,2021-08-08,2,2021,4.181755977360977,7.830233195848229,-8.971356389658904,-0.8940224496714722,4.691282402779075,9.721261093825717,16.976379036769767,1.4662703594049513,2.1575592482725683,-2.3723845358758204,0.1509154123215879,1.6465975615130888,3.0173656973925187,4.951051289713896
Fish,2021-08-22,2021-08-08,3,2021,2.8621468171387985,6.341363842303725,-7.8556343824187085,-1.8446402203417565,3.109414794698897,7.139080480316279,13.448080338812726,1.1947317684295788,1.8169569534299408,-1.7632862709394712,0,1.1608494964126763,2.366836685388875,4.001863986980125
Fish,2021-08-22,2021-08-08,4,2021,5.960739326568469,8.333653543034272,-8.418964259583188,0.5717336262395456,4.700399005347681,12.738508711125274,18.99471454951984,1.5488395022419095,2.37383408534513,-2.4033731187229495,0,1.0221488831476666,4.075320417625806,5.100005544409486
Fish,2021-09-12,2021-08-22,1,2021,5.026692815985491,5.072496191718536,-3.371775384650576,1.0977317076753919,4.471930522096793,9.266238805025303,12.322685882036703,1.7298469910923944,1.4997691398972188,-1.010354856874456,0.5744189894695939,1.6676306163481653,2.8863609693824537,3.754558858877479
Fish,2021-09-12,2021-08-22,2,2021,6.301247410971974,5.119812403678783,-1.7472925909805785,3.447232567746186,6.521367822873854,9.514742391551827,14.021137996030669,1.7799231613539197,1.563494263345676,-1.0413771474515716,0.7823954823394116,2.0232533045965044,2.8319386083175835,3.9876037590690077
